1
525
8
9
6
6
1
4
5
4
5
5
4
6
5
3
3
3
4
4
4
4
4
4
4
4
2
4
5
4
13
9
9
5
7
51
5
5
6
5
6
6
4
6
6
15
4
6
5
5
6
5
5
5
5
6
4
4
6
6
6
7
6
6
8
5
4
9
4
5
6
5
5
5
13
8
7
6
8
5
5
4
5
6993
5
4
6
1
4
3
4
4
11
12
12
7
6
2
5
3
3
5
5
6
4
5
6
6
6
5
6
6
5
4
5
6
5
5
5
5
9
5
6
5
5
5
5
5
4
6
5
7
5
4
5
6
6
6
5
4
7
4
5
5
6
6
5
6
5
4
7
7
5
5
6
5
5
4
5
6
5
6
5
5
6
7288
2
4
4
6
20
8
3
8
9
8
6
6
4
4
4
3
5
6
5
5
4
6
5
5
4
5
4
4
5
6
5
4
4
5
4
8
10
5
4
5
4
4
4
5
7
5
4
6
9
5
6
5
6
6
5
6
5
5
5
5
5
4
7
5
4
6
4
4
4
4
4
5
3
6
5
6
5
5
10
6
10514
3
6
4
5
4
4
2
2
2
1
1
1
1
4
5
4
4
1
4
1
3
1
3
4
3
4
3
3
3
11
9
9
4
3
5
3
6
5
4
6
5
5
5
4
5
6
5
5
5
6
6
5
5
5
5
5
5
5
8
6
5
6
5
8
5
5
6
4
5
4
5
5
5
4
5
5
4
4
5
5
8152
3
2
5
6
3
4
15
4
5
6
8
6
5
6
5
6
3
6
6
5
5
4
5
5
6
5
5
6
5
5
4
5
4
4
5
6
6
5
43
6
7
6
5
6
6
6
6
5
5
6
6
5
5
4
5
6
5
4
5
4
5
4
7
5
6
5
6
5
5
5
4
5
5
5
5
4
4
5
5
5
5
9184
11
3
5
2
9
12
7
5
8
6
6
3
5
5
6
4
4
5
4
6
5
5
5
5
4
4
4
5
5
5
6
5
4
4
5
5
5
6
4
6
5
5
5
7
5
4
5
4
5
5
5
4
6
6
4
6
4
6
4
5
5
5
4
5
5
4
5
5
5
6
5
5
5
5
5
5
4
4
5
4
10683
1
3
5
5
6
4
3
5
12
9
7
7
6
6
8
6
4
4
4
4
6
5
5
5
6
5
6
5
5
5
7
5
5
26
4
5
5
5
5
5
6
6
5
5
5
6
5
4
5
6
4
5
5
6
5
5
5
5
5
5
5
5
6
5
5
4
5
5
5
6
6
5
5
4
5
6
5
5
7
6
6
6832
2
2
4
4
4
5
13
7
6
6
4
5
6
4
4
6
6
5
6
6
5
5
6
6
5
4
7
6
4
5
5
6
4
5
6
6
6
5
4
5
5
7
5
5
5
5
5
5
6
6
6
5
7
6
5
4
5
6
7
5
6
5
6
4
4
5
6
6
6
5
5
5
5
4
7
5
4
5
5
4
4
7789
5
6
5
4
9
8
7
6
5
4
5
5
6
5
5
5
6
5
5
5
5
4
6
5
8
6
5
5
5
5
4
5
5
25
6
6
5
4
5
5
6
53
5
6
5
5
5
5
5
5
5
5
4
5
5
6
7
14
6
6
6
4
4
6
6
4
5
5
6
4
5
4
4
3
6
9
4
4
12
5
10135
3
2
5
4
5
4
3
3
14
5
5
3
3
4
5
5
6
6
6
5
6
5
6
5
4
7
5
5
5
6
6
5
5
11
4
6
6
5
4
5
5
6
6
5
5
5
5
5
5
6
4
5
5
5
5
5
4
5
4
5
5
6
5
4
6
5
5
5
3
4
4
5
4
6
6
5
7
6
5
5
8745
2
6
4
4
3
4
14
6
3
6
6
7
4
5
6
5
6
5
5
5
11
5
5
5
5
4
5
6
5
5
6
6
5
5
4
6
5
4
6
6
5
4
5
4
5
5
6
5
4
5
5
5
4
5
4
5
5
5
5
5
5
5
5
6
5
5
6
6
4
6
6
5
5
5
5
5
5
4
5
6
6
5996
7
12
9
7
7
5
9
7
5
7
5
5
5
5
7
6
6
5
5
5
50
5
5
4
5
5
5
7
49
5
5
5
4
5
6
5
6
4
5
4
4
6
4
5
6
5
5
5
5
6
7
5
26
5
5
5
5
5
6
6
5
6
6
6
12
5
8
6
4
5
5
4
6
5
5
5
6
5
5
5
5
5029
10
6
4
4
4
5
4
4
12
7
5
6
26
2
4
5
5
5
5
5
5
4
6
5
5
4
6
5
5
6
6
12
4
5
7
4
5
5
4
5
5
6
5
5
5
5
5
5
5
6
5
5
5
4
4
5
4
6
5
5
6
4
5
8
3
3
2
1
1
2
4
4
4
3
4
3
1
4
3
4
3272
1
6
5
4
4
4
4
3
2
4
14
7
5
7
7
6
15
5
6
5
7
7
6
6
5
6
5
5
4
5
5
4
5
5
4
5
6
7
7
6
7
13
9
11
10
10
7
7
7
7
7
9
5
3
4
5
5
5
4
4
5
5
1
5
4
6
6
11
6
5
5
5
5
5
5
5
4
7
6
6
6
5066
3
5
5
3
4
5
5
4
3
8
31
14
10
5
4
3
6
6
7
5
5
5
6
5
6
6
5
6
5
5
6
5
6
5
6
5
8
4
31
6
6
7
7
5
5
4
5
6
5
5
6
5
6
6
6
5
4
5
5
5
8
4
6
6
5
5
6
5
8
5
4
5
4
5
4
4
6
5
4
6
14168
6
3
5
6
4
5
11
9
6
6
5
7
6
6
5
5
30
9
9
6
5
5
6
4
8
7
5
5
7
5
6
6
5
4
5
5
5
4
5
4
4
6
9
5
5
6
4
5
6
5
5
5
5
6
5
